team,opponent,team_rank,opp_rank,opp_off_rank,opp_def_rank,date,venue,result,t_score_t,t_score_o,score_t,score_o,t_rating_t,t_rating_o,rating_t,rating_o,t_poss_t,t_poss_o,poss_t,poss_o,color_rating_t,color_rating_o
UCLA,Eastern Washington,24,188,101,290,2025-11-03,home,W,80,74,78.0466105214744,67.1976729361829,114.285714285714,105.714285714286,120.61831339924,104.526461258938,70,70,64.7054400961024,64.2877144474618,#FFF7ED,#FFF5E8
UCLA,Pepperdine,24,300,279,297,2025-11-07,home,W,74,63,68.4347233172887,51.5153673585718,123.333333333333,103.27868852459,127.488761006152,97.3876371226962,60,61,53.679024548671,52.8972350912148,#FFE6C8,#FFE0B9
UCLA,West Georgia,24,294,294,274,2025-11-10,home,W,83,62,72.1326691214357,52.4597548878383,125.757575757576,92.5373134328358,134.621427092805,96.6012006489147,66,67,53.5818633624417,54.3054895130102,#FFD6A2,#FFDEB4
UCLA,Arizona,24,3,10,4,2025-11-14,neutral,L,65,69,65,69,95.5882352941177,101.470588235294,95.5882352941177,101.470588235294,68,68,68,68,#A4C7E4,#FFECD4
UCLA,Sacramento State,24,287,275,285,2025-11-18,home,W,79,48,56.8925091112303,32.6777956254243,111.267605633803,66.6666666666667,107.262328346033,61.5286200569246,71,72,53.0405315533453,53.1099114447743,#D5E5F2,#FF9C1F
UCLA,Presbyterian,24,253,266,229,2025-11-21,home,W,86,46,56.7026193551578,28.4104650846186,122.857142857143,64.7887323943662,129.201725812832,63.8972982205581,70,71,43.8868900538526,44.4627016725378,#FFE2BF,#FF9C1F
UCLA,California,24,77,96,63,2025-11-25,neutral,L,72,80,70.0056758486936,78.1631195794737,101.408450704225,114.285714285714,101.127790008268,113.146141774127,71,70,69.2249636256957,69.0815597897368,#BBD5EB,#E4EEF7
UCLA,Washington,24,51,54,54,2025-12-03,away,W,82,80,82,78.5508202344899,128.125,126.984126984127,128.125,126.134569144713,64,63,64,62.275410117245,#FFE5C5,#A2C5E4
UCLA,Oregon,24,100,109,76,2025-12-06,home,W,74,63,72.0205914382239,61.5975798009539,125.423728813559,106.779661016949,126.230954364299,109.303928531711,59,59,57.054620081834,56.3544061301361,#FFE9CF,#F7FAFC
UCLA,Gonzaga,24,10,32,10,2025-12-13,neutral,L,72,82,67.1574959870645,76.9711204859446,109.090909090909,126.153846153846,107.975427961645,125.151652449848,66,65,62.1970176500899,61.5022806165417,#D8E7F3,#A7C9E5
UCLA,Arizona State,24,87,100,89,2025-12-17,home,W,90,77,84.492580758189,72.011401288429,125,106.944444444444,123.340600741786,106.529221967281,72,72,68.5034613501472,67.5977914403112,#FFF0DE,#FFFAF5
UCLA,Cal Poly,24,232,176,286,2025-12-19,home,W,108,87,91.4560105691932,72.2994248074289,144,114.473684210526,141.610359174185,111.929131722309,75,76,64.5828533325725,64.5939298330308,#FFC57C,#EAF2F9
UCLA,UC Riverside,24,282,305,234,2025-12-23,home,W,97,65,77.4081732922636,53.3568537724258,127.631578947368,85.5263157894737,134.967532257562,94.5107135384907,76,76,57.3531811669665,56.4558786773899,#FFD5A0,#FFD8A7
UCLA,Iowa,24,26,29,33,2026-01-03,away,L,61,74,59.8564914700526,67.7010634648289,98.3870967741936,117.460317460317,100.613315128074,112.39581589186,62,63,59.4916203624332,60.2345051082385,#B9D4EA,#E8F0F8
UCLA,Wisconsin,24,19,8,48,2026-01-06,away,L,72,80,60.8553870933601,74.4225616989624,101.408450704225,114.285714285714,97.8264279647726,120.019603287286,71,70,62.2075121819578,62.0086716340998,#AECDE7,#C1D9ED
UCLA,Maryland,24,103,117,117,2026-01-10,home,W,67,55,62.6129600896573,51.7857506369181,106.349206349206,85.9375,106.611870342143,87.1192163233203,63,64,58.7298205056506,59.4423972372855,#D2E3F2,#FFC276
UCLA,Penn State,24,146,92,240,2026-01-14,away,W,71,60,67.1919048088009,54.8391184839628,114.516129032258,98.3606557377049,116.861383351017,97.8519538929301,62,61,57.4970985984108,56.0429468214481,#FDFDFE,#FFE1BD
UCLA,Ohio State,24,22,14,52,2026-01-17,away,L,74,86,63.4878241417947,80.6415753538752,112.121212121212,130.30303030303,106.609885621668,130.01025690753,66,66,59.5515357432211,62.0270871483869,#D2E3F2,#8FB9DE
UCLA,Purdue,24,6,1,32,2026-01-20,home,W,69,67,69,67,118.965517241379,113.559322033898,118.965517241379,113.559322033898,58,59,58,59,#FFFBF6,#E2EDF6
UCLA,Northwestern,24,59,63,79,2026-01-24,home,W,71,64,65.7754722040191,56.4150737478548,109.230769230769,96.969696969697,108.604449811158,92.1335961241977,65,66,60.5642515738442,61.2318156688536,#DAE8F4,#FFD197
UCLA,Oregon,24,100,109,76,2026-01-28,away,W,73,57,65.2251759117556,47.0686195540908,117.741935483871,91.9354838709677,114.609236190523,84.9985664727079,62,62,56.9109245290904,55.375780448255,#F3F8FB,#FFBC68
UCLA,Indiana,24,45,35,70,2026-01-31,home,L,97,98,90.9607809850565,98,108.988764044944,108.888888888889,106.208674741943,113.117227508261,89,90,85.6434572845065,86.6357867486129,#D0E2F1,#E4EEF7
UCLA,Rutgers,24,113,137,114,2026-02-03,home,W,98,66,79.2324173198224,56.993989097409,153.125,103.125,150.117100543259,109.982326447648,64,64,52.7804074506424,51.8210433787635,#FFB14F,#F4F8FB
UCLA,Washington,24,51,54,54,2026-02-07,home,W,77,73,75.1500193418676,64.9194582871069,113.235294117647,107.352941176471,113.114657828219,99.1183223364924,68,68,66.4370301645557,65.4969300899936,#EDF4F9,#FFE5C5
UCLA,Michigan,24,2,3,2,2026-02-14,away,L,56,86,48.9279921022001,69.8378745498128,86.1538461538462,134.375,91.6051106992351,131.613598074428,65,64,53.411858496459,53.0628108125416,#94BDE0,#87B4DC
UCLA,Michigan State,24,12,25,14,2026-02-17,away,L,59,82,39.5199240241154,64.9801137333776,90.7692307692308,124.242424242424,85.187570886234,137.390979664463,65,66,46.3916550418997,47.295764170306,#79ACD8,#69A2D3
UCLA,Illinois,24,8,2,23,2026-02-21,home,W,95,94,95,94,126.666666666667,127.027027027027,126.666666666667,127.027027027027,75,74,75,74,#FFE8CC,#9EC3E3
UCLA,USC,24,108,91,64,2026-02-24,home,W,81,62,74.2362583773502,60.0000043212595,122.727272727273,95.3846153846154,121.537520265712,99.7488415637364,66,65,61.0809388039603,60.1510788302452,#FFF5E8,#FFE7C9
UCLA,Minnesota,24,84,88,86,2026-02-28,away,L,73,78,73,78,130.357142857143,139.285714285714,130.357142857143,139.285714285714,56,56,56,56,#FFE0B9,#609CD1
UCLA,Nebraska,24,18,55,9,2026-03-03,home,W,72,52,65.7890982315433,48.0115077005043,118.032786885246,83.8709677419355,117.807732204797,86.1577260865469,61,62,55.8444653846451,55.7251332890052,#FFFDFC,#FFBF70
UCLA,USC,24,108,91,64,2026-03-07,away,W,89,68,72.9658733496738,48.102236816129,139.0625,106.25,155.962089851505,105.48162599736,64,64,46.7843649819942,45.6024794473046,#FFA32F,#FFF7EF
UCLA,Rutgers,24,113,137,114,2026-03-12,neutral,W,72,59,66.1856080950316,54.2809677460008,105.882352941176,86.7647058823529,106.114457016973,88.3255355259081,68,68,62.3719047862115,61.4555772832862,#D0E2F1,#FFC67E
UCLA,Michigan State,24,12,25,14,2026-03-13,neutral,W,88,84,88,82.5046136950358,131.34328358209,125.373134328358,131.34328358209,124.53092974547,67,67,67,66.2523068475179,#FFDDB3,#AACAE6
UCLA,Purdue,24,6,1,32,2026-03-14,neutral,L,66,73,64.5686696832908,71.2561880997047,113.793103448276,123.728813559322,113.87717910469,122.720979374961,58,59,56.7002714599484,58.0635751626369,#F0F6FA,#B4D0E9
