team,opponent,team_rank,opp_rank,opp_off_rank,opp_def_rank,date,venue,result,t_score_t,t_score_o,score_t,score_o,t_rating_t,t_rating_o,rating_t,rating_o,t_poss_t,t_poss_o,poss_t,poss_o,color_rating_t,color_rating_o
Kennesaw State,Florida A&M,150,312,346,206,2025-11-08,away,W,92,72,80.4281069791817,62.5664505004954,117.948717948718,92.3076923076923,117.234926268291,92.4259369069064,78,78,68.6042202091915,67.6936070050486,#FFF3E4,#FFCC8C
Kennesaw State,South Florida,150,44,59,35,2025-11-16,home,L,89,108,80.056574709549,97.2933637690039,108.536585365854,130.120481927711,106.351692067256,128.804032363886,82,83,75.2753182891736,75.5359610902082,#C8DDEF,#639ED2
Kennesaw State,Rice,150,235,203,261,2025-11-24,neutral,W,89,84,89,84,109.876543209877,103.703703703704,111.009762385226,104.773258880438,81,81,80.1731290002698,80.1731290002698,#E8F1F8,#FFFBF7
Kennesaw State,Oral Roberts,150,315,313,292,2025-11-25,neutral,L,83,91,76.6621623419557,85.6196049706824,107.792207792208,118.181818181818,106.76499326896,118.656956884881,77,77,71.8045868731803,72.1572566990314,#CBDFF0,#A7C8E5
Kennesaw State,Florida Gulf Coast,150,238,236,235,2025-11-26,away,W,102,100,102,93.2045865124297,115.909090909091,112.359550561798,115.909090909091,106.390152097548,88,89,88,87.6064040466562,#FFF8F0,#F9FBFD
Kennesaw State,Jackson State,150,333,306,339,2025-12-02,home,W,88,73,77.1243461492922,58.4669602565543,120.547945205479,100,116.928378371646,89.9283836533229,73,73,65.9586211861757,65.015024046186,#FFF4E7,#FFC277
Kennesaw State,Georgia State,150,320,339,270,2025-12-06,home,W,92,69,74.0699546471222,49.2574368481164,108.235294117647,80.2325581395349,111.258811470052,72.7699181650772,85,86,66.5744615356241,67.6892843776145,#EAF2F9,#FF9C1F
Kennesaw State,Middle Tennessee,150,175,178,180,2025-12-17,away,L,67,68,67,68,95.7142857142857,97.1428571428571,95.7142857142857,97.1428571428571,70,70,70,70,#80B0DA,#FFDEB5
Kennesaw State,Alabama,150,17,5,53,2025-12-21,neutral,L,81,92,42.9285964208074,72.9849634718121,102.53164556962,117.948717948718,78.9135460522435,128.63859594217,79,78,54.3995277976574,56.7364428515863,#5294CD,#649FD2
Kennesaw State,Liberty,150,112,67,232,2026-01-02,away,L,73,81,69.0706641017348,76.3562603976321,96.0526315789474,108,95.464246011163,105.83409251351,76,75,72.3523905417513,72.1471300827613,#7EAFD9,#FDFDFE
Kennesaw State,Delaware,150,328,284,321,2026-01-04,away,L,52,67,52,65.0362928238167,80,103.076923076923,85.1116902931983,104.869952242479,65,65,61.0961899838518,62.0161365892878,#5294CD,#FFFCF8
Kennesaw State,Missouri State,150,203,170,242,2026-01-07,home,W,90,80,80.2965308483831,69.2230244150267,120,105.263157894737,118.712976111185,102.880316216166,75,76,67.6392198045633,67.2850035468198,#FFEDD7,#FFF4E7
Kennesaw State,Jacksonville State,150,206,245,157,2026-01-10,home,W,88,82,86.5783781290037,80.1442788643431,123.943661971831,113.888888888889,124.432877651274,115.102462412579,71,72,69.5783781290037,69.628639721946,#FFD7A5,#BFD7EC
Kennesaw State,Florida International,150,189,198,171,2026-01-14,home,W,89,86,89,86,120.27027027027,114.666666666667,120.27027027027,114.666666666667,74,75,74,75,#FFE7C9,#C2D9ED
Kennesaw State,Western Kentucky,150,163,173,155,2026-01-17,away,W,81,65,70.1677043067171,53.6221637080455,110.958904109589,87.8378378378378,106.424410028311,81.5125511536088,73,74,65.9319645634407,65.7839350494571,#C9DDEF,#FFA22E
Kennesaw State,Sam Houston State,150,111,98,145,2026-01-21,away,L,87,93,75.2581895126772,86.7599021909253,116,125.675675675676,110.34819445972,127.896418656369,75,74,68.2006532876697,67.836068517314,#E4EEF7,#69A2D3
Kennesaw State,Louisiana Tech,150,181,263,97,2026-01-23,away,L,76,82,74.0462389744874,79.5704366975461,115.151515151515,126.153846153846,116.999571930345,127.605926063306,66,65,63.2876152902256,62.3563804223878,#FFF4E6,#6BA3D4
Kennesaw State,Western Kentucky,150,163,173,155,2026-01-28,home,W,72,69,72,69,101.408450704225,95.8333333333333,101.408450704225,95.8333333333333,71,72,71,72,#A7C8E5,#FFD9AA
Kennesaw State,New Mexico State,150,180,171,187,2026-01-31,home,W,76,53,59.5480145262926,32.0424165705087,118.75,82.8125,136.861121229876,76.0653494874807,64,64,43.5098105226495,42.1248528882161,#FFA637,#FF9C1F
Kennesaw State,Jacksonville State,150,206,245,157,2026-02-07,away,L,58,77,47.6338482142919,68.626638941871,89.2307692307692,118.461538461538,84.251787586742,114.99345115753,65,65,56.5374926499335,59.678736702892,#5294CD,#BFD8EC
Kennesaw State,Middle Tennessee,150,175,178,180,2026-02-12,home,L,87,90,87,90,126.086956521739,128.571428571429,126.086956521739,128.571428571429,69,70,69,70,#FFD096,#649FD2
Kennesaw State,Sam Houston State,150,111,98,145,2026-02-14,home,L,79,83,76.5985406283775,83,119.69696969697,125.757575757576,117.483300819574,125.757575757576,66,66,65.1995135427925,66,#FFF2E2,#77ABD7
Kennesaw State,Missouri State,150,203,170,242,2026-02-18,away,W,91,87,91,85.5076364871654,124.657534246575,117.567567567568,124.657534246575,116.727890146062,73,74,73,73.2538182435827,#FFD6A3,#B4D0E9
Kennesaw State,Louisiana Tech,150,181,263,97,2026-02-21,home,W,58,55,58,55,86.5671641791045,82.089552238806,86.5671641791045,82.089552238806,67,67,67,67,#5294CD,#FFA433
Kennesaw State,Liberty,150,112,67,232,2026-02-26,home,W,74,65,74,63.9633103403886,115.625,101.5625,119.255212899609,105.588029547234,64,64,62.0517948027097,60.5781835447316,#FFEBD2,#FFFFFF
Kennesaw State,Delaware,150,328,284,321,2026-02-28,home,W,90,82,79.0976471301628,56.1402353306559,130.434782608696,118.840579710145,136.541917430688,102.084256787873,69,69,57.9292049053836,54.9940187616914,#FFA73A,#FFF1E0
Kennesaw State,UTEP,150,275,316,197,2026-03-05,away,L,71,78,59.9687599248763,71.2832427821694,93.4210526315789,104,86.9134530677057,102.652084300434,76,75,68.9982480366538,69.4415931911751,#5294CD,#FFF3E5
Kennesaw State,New Mexico State,150,180,171,187,2026-03-07,away,L,76,79,76,79,115.151515151515,121.538461538462,115.151515151515,121.538461538462,66,65,66,65,#FFFBF7,#94BCE0
Kennesaw State,Western Kentucky,150,163,173,155,2026-03-12,neutral,W,96,87,90.4109115074991,83.0797665587925,121.518987341772,110.126582278481,121.947177252541,113.136568939292,79,79,74.1394049000959,73.4331678410474,#FFE1BB,#CCDFF0
Kennesaw State,Sam Houston State,150,111,98,145,2026-03-13,neutral,W,79,73,77.4027750117213,69.7802420257414,111.267605633803,104.285714285714,114.27046815737,104.701404954128,71,70,67.7364644250208,66.6469013059695,#FFFFFF,#FFFBF7
Kennesaw State,Louisiana Tech,150,181,263,97,2026-03-14,neutral,W,71,60,68.5326342222696,57.5550737210422,109.230769230769,92.3076923076923,113.543883095826,97.3113643455167,65,65,60.3578390607192,59.1452746635896,#FAFBFD,#FFDFB7
